customer id,state,gender,customer lifetime value,income,monthly premium auto,policy type,vehicle class,total claim amount
BJ82316,Oregon,M,12036.62,44428.0,104.0,Corporate Auto,SUV,499.2
XB61209,Arizona,F,3508.93,0.0,97.0,Personal Auto,Four-Door Car,698.4
AT26484,Nevada,M,3818.47,25221.0,103.0,Special Auto,Four-Door Car,616.005527
IW21434,Oregon,F,2570.43,44940.0,65.0,Corporate Auto,Four-Door Car,284.492531
CP74755,Oregon,F,2846.17,39192.0,71.0,Corporate Auto,Four-Door Car,352.791394
IV13886,California,M,7292.4,0.0,68.0,Personal Auto,Two-Door Car,415.986454
SW42446,California,F,10581.28,42513.0,133.0,Corporate Auto,Sports Car,628.207511
RO16377,Oregon,M,23144.13,59821.0,193.0,Personal Auto,Luxury SUV,1389.6
CE46475,California,F,4605.04,22571.0,63.0,Corporate Auto,Four-Door Car,302.4
HE60335,Washington,F,3939.01,60021.0,99.0,Corporate Auto,Four-Door Car,882.871945
RI69055,California,F,8104.43,58172.0,67.0,Personal Auto,Four-Door Car,141.532926
VD96075,Oregon,M,4165.25,58299.0,105.0,Personal Auto,Four-Door Car,504.0
VI55112,Oregon,M,14065.3,25275.0,61.0,Corporate Auto,Four-Door Car,214.247114
VZ18907,Oregon,F,21991.62,80807.0,109.0,Personal Auto,SUV,132.139111
BA49679,Arizona,F,7590.91,52348.0,65.0,Personal Auto,Two-Door Car,312.0
LK39646,Washington,F,8018.5,58843.0,68.0,Corporate Auto,Two-Door Car,200.490816
VI66860,Nevada,F,3554.85,58557.0,88.0,Corporate Auto,Four-Door Car,55.510526
RP14593,Oregon,F,3945.59,0.0,105.0,Personal Auto,SUV,933.212749
FP34904,Oregon,M,2915.61,86599.0,73.0,Corporate Auto,Four-Door Car,350.4
FG15434,Arizona,F,5554.83,52984.0,69.0,Personal Auto,Two-Door Car,167.667603
TP12436,Oregon,F,5329.13,0.0,72.0,Personal Auto,Four-Door Car,345.6
KD93234,Oregon,F,5502.73,0.0,72.0,Corporate Auto,Four-Door Car,345.6
GE20220,Oregon,F,7606.71,47778.0,96.0,Personal Auto,Four-Door Car,173.80879
RA98783,Arizona,F,27789.69,33806.0,89.0,Corporate Auto,Four-Door Car,395.729716
DW71192,Oregon,M,5971.31,52018.0,78.0,Personal Auto,Four-Door Car,374.4
WD84153,California,F,2248.45,24910.0,63.0,Corporate Auto,Four-Door Car,347.857619
ZM75468,Nevada,M,10745.98,39135.0,91.0,Personal Auto,Four-Door Car,436.8
PZ75671,Oregon,F,7223.69,0.0,97.0,Personal Auto,Four-Door Car,465.6
ME80331,California,M,9384.48,0.0,133.0,Personal Auto,SUV,957.6
YA78391,Oregon,M,5709.23,0.0,78.0,Personal Auto,Four-Door Car,410.409376
WU76366,Arizona,M,4983.9,28726.0,65.0,Personal Auto,Four-Door Car,468.0
HB35022,Oregon,M,13561.43,0.0,122.0,Special Auto,Sports Car,585.6
AM17304,Arizona,F,7218.38,45356.0,90.0,Personal Auto,Four-Door Car,462.043003
AD56037,Arizona,M,5160.25,87050.0,129.0,Personal Auto,SUV,619.2
IJ74908,Nevada,M,13115.41,20705.0,171.0,Personal Auto,SUV,237.264543
DH93217,California,F,29874.74,52651.0,94.0,Personal Auto,Two-Door Car,451.2
WH48955,Oregon,F,20237.15,55270.0,63.0,Personal Auto,Two-Door Car,302.4
RU76604,Arizona,M,2580.85,46900.0,66.0,Personal Auto,Four-Door Car,316.8
NE52009,California,M,39561.08,60500.0,110.0,Personal Auto,Sports Car,770.475631
FP66510,Washington,F,8186.1,43877.0,102.0,Corporate Auto,SUV,414.713588
TW46585,Nevada,M,4767.69,0.0,72.0,Corporate Auto,Four-Door Car,345.6
PE42960,California,M,8474.63,58488.0,73.0,Personal Auto,Four-Door Car,350.4
LO28839,California,F,4723.45,29193.0,61.0,Corporate Auto,Four-Door Car,292.8
QY41855,Arizona,F,10484.92,61108.0,89.0,Personal Auto,Four-Door Car,49.451117
UA53326,Oregon,F,3304.76,23931.0,95.0,Personal Auto,Four-Door Car,456.0
UK59933,California,M,5002.09,0.0,70.0,Personal Auto,Four-Door Car,504.0
LM37855,California,M,7607.0,0.0,104.0,Personal Auto,SUV,638.414994
UV89069,Nevada,F,2802.62,34628.0,71.0,Personal Auto,Four-Door Car,132.517983
NK40551,California,F,7455.36,74089.0,94.0,Personal Auto,Four-Door Car,648.690215
RR47424,California,F,21766.83,0.0,290.0,Personal Auto,Luxury Car,1550.596808
DU68331,Oregon,F,7316.65,30493.0,62.0,Personal Auto,Two-Door Car,108.09413
LI76661,Oregon,M,7443.83,89285.0,93.0,Corporate Auto,Two-Door Car,243.547316
CM94209,Oregon,F,3086.72,92147.0,77.0,Personal Auto,Four-Door Car,278.4815
BN38134,Washington,F,6727.62,39428.0,84.0,Personal Auto,Two-Door Car,72.32926
VQ72305,California,M,20266.5,21542.0,103.0,Special Auto,Sports Car,494.4
YK26558,California,F,5264.64,0.0,72.0,Special Auto,Four-Door Car,135.888306
XU20264,Arizona,M,8564.77,23506.0,113.0,Personal Auto,Four-Door Car,813.6
LG85340,Oregon,F,8086.01,70811.0,100.0,Personal Auto,Sports Car,141.654965
JZ64443,Washington,F,4705.59,0.0,78.0,Corporate Auto,Four-Door Car,555.457674
CY45848,Oregon,F,4273.59,82214.0,106.0,Personal Auto,Four-Door Car,239.143671
AU13233,California,F,5908.75,71401.0,73.0,Personal Auto,Four-Door Car,287.332253
IH35630,Oregon,F,41787.9,46587.0,119.0,Personal Auto,Four-Door Car,571.2
JP55271,Oregon,F,10633.5,80046.0,132.0,Personal Auto,SUV,260.627146
TT47031,Arizona,F,5450.57,76389.0,68.0,Personal Auto,Four-Door Car,262.00129
JN55850,California,M,7035.76,77235.0,87.0,Personal Auto,Two-Door Car,310.160362
LH94176,Arizona,M,8203.22,38595.0,74.0,Personal Auto,Four-Door Car,415.550209
ZB87718,Arizona,F,8714.92,0.0,118.0,Personal Auto,SUV,566.4
UQ40371,Nevada,F,3352.94,55359.0,83.0,Special Auto,Four-Door Car,303.331178
XJ92660,Nevada,F,5017.85,79814.0,62.0,Personal Auto,Four-Door Car,31.553152
SG51792,Arizona,F,2753.16,75277.0,70.0,Corporate Auto,Two-Door Car,459.743736
DA73502,Oregon,M,2619.34,78618.0,66.0,Personal Auto,Two-Door Car,225.578841
UF81905,California,F,4867.38,20123.0,63.0,Personal Auto,Four-Door Car,302.4
PL44132,Arizona,M,3061.8,88362.0,78.0,Personal Auto,Two-Door Car,452.599718
US29010,Oregon,M,3545.41,0.0,116.0,Corporate Auto,SUV,835.2
DW72445,Oregon,M,3259.89,52782.0,85.0,Personal Auto,Four-Door Car,541.093963
MU53244,California,F,5095.44,0.0,137.0,Personal Auto,SUV,452.295175
EE57466,Arizona,F,2397.04,22283.0,65.0,Personal Auto,Four-Door Car,572.072106
QV86635,California,M,7427.5,28848.0,96.0,Corporate Auto,Two-Door Car,450.596865
RT51330,California,F,2510.63,0.0,64.0,Corporate Auto,Four-Door Car,437.184112
QW44380,Washington,M,2637.6,54378.0,66.0,Personal Auto,Four-Door Car,316.8
IK66117,California,M,4969.36,21827.0,67.0,Special Auto,Four-Door Car,321.6
TD86744,Arizona,F,34611.38,20090.0,109.0,Personal Auto,Sports Car,523.2
TX35222,Washington,F,11618.56,27750.0,297.0,Personal Auto,Luxury Car,1425.6
PJ92694,California,M,4762.59,57135.0,61.0,Corporate Auto,Four-Door Car,156.921247
YM88338,California,F,4879.44,58580.0,61.0,Personal Auto,Four-Door Car,292.8
YN61339,Oregon,M,4330.39,60475.0,107.0,Personal Auto,Four-Door Car,513.6
FP45327,Washington,M,9095.05,37937.0,116.0,Personal Auto,SUV,556.8
IZ26849,Oregon,F,5524.31,70360.0,69.0,Personal Auto,Two-Door Car,331.2
YY16391,Oregon,M,11836.3,0.0,119.0,Personal Auto,Four-Door Car,856.8
GX44284,California,M,2588.08,47509.0,66.0,Personal Auto,Four-Door Car,93.128128
LV14566,Nevada,M,7176.59,27071.0,183.0,Personal Auto,Luxury Car,878.4
KQ50003,Arizona,F,27890.06,46546.0,99.0,Special Auto,Four-Door Car,319.105565
IW87075,Arizona,M,7280.3,32627.0,67.0,Personal Auto,Four-Door Car,54.628741
QY46560,Arizona,M,2152.08,0.0,65.0,Personal Auto,Two-Door Car,460.379966
PD79570,Oregon,F,4334.21,0.0,116.0,Personal Auto,Four-Door Car,1065.617464
IM78342,Oregon,F,8630.7,0.0,122.0,Personal Auto,SUV,585.6
NT19879,Arizona,F,4766.94,29177.0,64.0,Personal Auto,Four-Door Car,307.2
SW98498,California,M,10439.5,88233.0,88.0,Personal Auto,Four-Door Car,253.056709
WL42517,Washington,F,3747.06,0.0,107.0,Personal Auto,SUV,549.986128
LR82946,Oregon,M,6617.14,0.0,195.0,Personal Auto,Luxury SUV,1404.0
KT61396,California,F,3821.82,79189.0,95.0,Corporate Auto,Two-Door Car,50.171541
GD56260,Oregon,F,2863.05,41077.0,71.0,Personal Auto,Two-Door Car,82.415457
YD45660,Arizona,F,9420.97,47048.0,118.0,Personal Auto,SUV,566.4
XN50058,California,M,8767.63,45484.0,111.0,Corporate Auto,Four-Door Car,532.8
QO61775,California,M,4571.61,79453.0,115.0,Personal Auto,SUV,242.099049
PZ67684,Arizona,F,14514.01,88753.0,181.0,Personal Auto,Luxury SUV,868.8
IK77998,Washington,M,2588.44,0.0,74.0,Personal Auto,Four-Door Car,851.022089
FL96333,Nevada,M,6243.09,73945.0,78.0,Personal Auto,Two-Door Car,330.872532
EI58541,Washington,F,2719.51,14030.0,72.0,Personal Auto,Two-Door Car,345.6
WW68250,Oregon,M,2719.26,81799.0,68.0,Personal Auto,Four-Door Car,326.4
XT19780,Oregon,F,4803.78,23634.0,62.0,Personal Auto,Two-Door Car,440.189611
SE44262,California,M,2856.95,0.0,78.0,Personal Auto,Four-Door Car,374.4
GO86980,Oregon,F,5169.56,56334.0,65.0,Corporate Auto,Two-Door Car,421.563772
ZB69355,Oregon,F,4082.7,23206.0,107.0,Personal Auto,Sports Car,513.6
TM12486,Oregon,M,2959.95,28140.0,85.0,Personal Auto,Four-Door Car,612.0
NB86870,Arizona,F,16468.22,0.0,63.0,Personal Auto,Four-Door Car,685.12694
SS12362,California,M,12779.06,0.0,88.0,Special Auto,Four-Door Car,633.6
VW58299,California,M,12168.74,14973.0,115.0,Personal Auto,SUV,828.0
TG37039,Oregon,F,6240.66,0.0,87.0,Personal Auto,Four-Door Car,712.40122
RO25639,Nevada,F,5442.74,25884.0,69.0,Personal Auto,Four-Door Car,292.274846
JK35644,Oregon,M,3551.79,11607.0,96.0,Corporate Auto,Four-Door Car,313.351134
DK69871,Nevada,M,24138.06,53691.0,67.0,Personal Auto,Four-Door Car,175.97506
OU43146,Oregon,M,15415.04,89464.0,194.0,Personal Auto,Luxury SUV,1067.291208
KN47424,Oregon,F,5517.2,60596.0,71.0,Personal Auto,Four-Door Car,180.340069
ZX80668,Nevada,M,13448.81,43720.0,117.0,Personal Auto,SUV,561.6
OI80614,California,M,6689.02,56980.0,84.0,Personal Auto,Two-Door Car,599.000883
JA44693,Oregon,F,7222.85,0.0,68.0,Personal Auto,Four-Door Car,350.207614
FI61059,Oregon,M,4311.42,0.0,67.0,Personal Auto,Four-Door Car,482.4
ZF81243,Nevada,F,4376.36,63774.0,111.0,Personal Auto,Four-Door Car,60.036683
XD19934,Oregon,M,10506.94,61650.0,88.0,Personal Auto,Four-Door Car,117.470445
TA77711,Oregon,M,8667.09,31354.0,109.0,Personal Auto,SUV,527.759702
PS92059,California,F,5938.51,44190.0,74.0,Corporate Auto,Four-Door Car,10.68564
TT19625,Nevada,F,15277.48,38183.0,191.0,Personal Auto,Luxury Car,981.010879
EV95033,Oregon,M,2551.23,79751.0,63.0,Special Auto,Two-Door Car,392.235698
CS30775,California,M,4191.06,0.0,64.0,Personal Auto,Two-Door Car,535.953661
CI51999,Arizona,M,8161.17,12266.0,114.0,Personal Auto,SUV,732.050007
HK96298,California,M,2784.97,61807.0,70.0,Personal Auto,Four-Door Car,104.209216
UO59377,Arizona,F,10083.49,11828.0,90.0,Personal Auto,Four-Door Car,571.479602
OU99581,California,M,19363.53,49945.0,70.0,Personal Auto,Four-Door Car,50.40447
SN63066,Nevada,F,7154.09,28204.0,182.0,Personal Auto,Luxury Car,532.089467
DK92504,Arizona,M,8779.09,54726.0,219.0,Corporate Auto,Luxury Car,1051.2
DW72437,Oregon,F,2731.4,43386.0,68.0,Personal Auto,Two-Door Car,315.353519
GE49670,Arizona,M,7429.08,0.0,101.0,Personal Auto,Four-Door Car,549.692452
TK38409,Nevada,M,2616.61,72302.0,66.0,Personal Auto,Two-Door Car,316.8
OD89873,Arizona,M,8044.87,71391.0,67.0,Corporate Auto,Four-Door Car,284.000172
KW41658,Arizona,M,2534.31,21606.0,71.0,Personal Auto,Four-Door Car,340.8
UZ35113,California,F,10014.03,74489.0,124.0,Special Auto,SUV,128.535182
HO81102,Washington,M,4745.18,50549.0,61.0,Personal Auto,Four-Door Car,292.8
SM42781,Arizona,F,14040.96,0.0,195.0,Personal Auto,Luxury SUV,669.037562
TB40283,California,F,14635.45,0.0,139.0,Corporate Auto,SUV,667.2
CR76145,California,M,3885.46,0.0,105.0,Personal Auto,Four-Door Car,504.0
TK45392,California,F,5107.16,35625.0,65.0,Personal Auto,Four-Door Car,288.572108
JN78502,Washington,F,9384.65,25370.0,116.0,Special Auto,SUV,556.8
KZ60207,Arizona,M,5007.67,51523.0,62.0,Personal Auto,Four-Door Car,297.6
BR50492,Arizona,M,49423.8,85058.0,137.0,Personal Auto,SUV,595.369784
ES21306,California,M,8558.93,0.0,125.0,Personal Auto,SUV,615.562164
AT29024,California,F,4892.63,27005.0,61.0,Corporate Auto,Four-Door Car,311.84034
NP23146,Arizona,F,5365.93,62808.0,66.0,Special Auto,Two-Door Car,211.515893
SY48471,California,F,5163.84,88692.0,64.0,Personal Auto,Four-Door Car,253.193647
GJ47397,Oregon,M,38055.21,0.0,115.0,Special Auto,SUV,552.0
CE69971,Oregon,F,7403.45,19064.0,98.0,Personal Auto,Four-Door Car,136.248799
GM54859,Oregon,M,6051.64,0.0,88.0,Personal Auto,Two-Door Car,633.6
WY27579,Oregon,M,7229.33,60345.0,93.0,Personal Auto,Two-Door Car,36.105928
ZT87452,Oregon,F,3300.61,59592.0,84.0,Personal Auto,Four-Door Car,161.231812
JM35350,California,F,5505.17,15648.0,73.0,Special Auto,Two-Door Car,413.269261
PT40521,California,F,4334.06,23904.0,123.0,Corporate Auto,SUV,590.4
TN71469,Oregon,F,4349.1,90893.0,110.0,Personal Auto,SUV,700.004018
GE26813,Arizona,M,4882.07,0.0,66.0,Personal Auto,Four-Door Car,475.2
LU37653,Oregon,F,10114.99,74001.0,84.0,Corporate Auto,Four-Door Car,224.265232
QW40254,Oregon,M,5259.71,28447.0,67.0,Personal Auto,Four-Door Car,321.6
MH76107,California,M,4013.95,56586.0,100.0,Personal Auto,Sports Car,121.928014
ZH28728,Oregon,M,6285.02,0.0,172.0,Personal Auto,SUV,825.6
SF29524,Oregon,M,4518.78,19186.0,62.0,Personal Auto,Four-Door Car,297.6
WT21922,Arizona,F,17738.2,65348.0,110.0,Corporate Auto,Sports Car,134.120531
WZ56476,California,F,6265.34,0.0,84.0,Personal Auto,Four-Door Car,481.025786
PP62909,Oregon,F,12168.64,0.0,109.0,Special Auto,Sports Car,30.989755
XY57950,California,M,3618.43,0.0,99.0,Special Auto,Four-Door Car,475.2
RA97108,Oregon,F,6474.83,0.0,91.0,Personal Auto,Four-Door Car,436.8
LT57545,California,F,5575.2,18892.0,73.0,Personal Auto,Four-Door Car,106.814987
MM97107,Oregon,M,32144.65,19066.0,103.0,Personal Auto,Two-Door Car,494.4
PO26937,Oregon,M,8223.16,95102.0,101.0,Corporate Auto,Four-Door Car,94.338814
GJ99406,Arizona,F,7462.93,70263.0,93.0,Corporate Auto,Two-Door Car,7.345946
LU86185,California,F,9031.21,0.0,122.0,Corporate Auto,Sports Car,650.52179
RO82935,Nevada,F,7028.94,18120.0,63.0,Personal Auto,Two-Door Car,302.4
SC47383,Nevada,F,7406.88,38169.0,62.0,Corporate Auto,Four-Door Car,71.678412
LV27997,Oregon,M,7582.11,64801.0,64.0,Personal Auto,Four-Door Car,268.471802
RJ32720,Arizona,F,10719.08,86036.0,90.0,Personal Auto,Four-Door Car,501.26513
KR90607,Washington,F,3721.39,0.0,101.0,Personal Auto,SUV,862.49778
PZ95949,Arizona,M,3528.04,31278.0,92.0,Personal Auto,Two-Door Car,441.6
GI25850,Arizona,F,17085.41,20053.0,62.0,Personal Auto,Four-Door Car,9.832575
QH60569,California,F,11955.4,71587.0,99.0,Personal Auto,Two-Door Car,133.103003
II27516,California,M,6366.23,44368.0,80.0,Personal Auto,Two-Door Car,384.0
QI21338,Oregon,F,4669.23,76157.0,116.0,Personal Auto,Two-Door Car,556.8
HG83893,Nevada,F,9100.73,59183.0,113.0,Personal Auto,SUV,542.4
RN66346,California,M,14663.2,91015.0,73.0,Personal Auto,Two-Door Car,119.062347
RS53995,California,M,7529.86,52774.0,66.0,Corporate Auto,Two-Door Car,78.452298
TD90177,Oregon,M,2647.52,37876.0,69.0,Personal Auto,Four-Door Car,300.056383
FP11025,California,F,8072.25,57938.0,101.0,Special Auto,SUV,282.458203
SA62385,Oregon,F,7644.68,26526.0,99.0,Personal Auto,Four-Door Car,523.701824
NL68893,California,M,2485.11,76608.0,62.0,Personal Auto,Four-Door Car,91.229768
LA31975,Arizona,M,13144.49,0.0,194.0,Personal Auto,Luxury SUV,931.2
RM31359,Oregon,F,3129.11,48056.0,78.0,Corporate Auto,Four-Door Car,374.4
WM19996,California,M,8349.52,45428.0,109.0,Corporate Auto,SUV,487.273964
SU32452,Arizona,F,3241.59,89196.0,81.0,Personal Auto,Four-Door Car,41.182611
MZ79386,California,F,6925.18,88893.0,86.0,Personal Auto,Four-Door Car,72.86746
OY15095,Oregon,M,5098.85,0.0,97.0,Personal Auto,Two-Door Car,609.046345
UV99893,Arizona,F,2885.41,92722.0,72.0,Corporate Auto,Two-Door Car,28.126402
LD48189,Nevada,F,5979.72,57693.0,76.0,Personal Auto,Four-Door Car,547.2
EK13316,Arizona,F,5416.41,53249.0,67.0,Personal Auto,Four-Door Car,343.340361
FE82005,Oregon,F,2345.13,26304.0,63.0,Personal Auto,Four-Door Car,302.4
BL44708,California,F,12556.95,0.0,70.0,Personal Auto,Two-Door Car,504.0
PQ65328,Oregon,M,2839.3,71460.0,74.0,Personal Auto,Four-Door Car,93.951709
AA56476,Arizona,F,5595.39,74454.0,71.0,Corporate Auto,Four-Door Car,340.8
BL66157,California,F,3979.72,96413.0,99.0,Personal Auto,Four-Door Car,560.045764
SN26999,Oregon,F,10925.82,98542.0,90.0,Personal Auto,Two-Door Car,432.0
TS81548,Oregon,F,5669.97,43416.0,70.0,Personal Auto,Four-Door Car,336.0
DY34902,Oregon,F,5168.15,81182.0,64.0,Corporate Auto,Four-Door Car,307.2
SX75100,Arizona,M,2760.48,79065.0,69.0,Corporate Auto,Four-Door Car,290.886242
LZ98529,Arizona,M,10382.5,11721.0,102.0,Personal Auto,SUV,560.91624
FM10372,California,F,3816.41,82414.0,95.0,Personal Auto,Four-Door Car,30.423443
QX54666,California,M,11172.5,14533.0,63.0,Personal Auto,Four-Door Car,302.4
FR48094,Arizona,M,2456.82,0.0,73.0,Personal Auto,Four-Door Car,525.6
FH61723,California,F,7480.71,52513.0,65.0,Personal Auto,Two-Door Car,91.244938
QY83498,Oregon,F,2659.71,0.0,87.0,Personal Auto,Four-Door Car,420.041981
GC81619,Oregon,F,4626.8,79487.0,114.0,Personal Auto,SUV,547.2
BD84823,Oregon,M,12157.33,57449.0,103.0,Personal Auto,Four-Door Car,494.4
EU78163,California,F,4792.51,20181.0,66.0,Personal Auto,Four-Door Car,316.8
FD34314,Arizona,M,2821.35,73339.0,71.0,Corporate Auto,Four-Door Car,244.401453
HS74723,Arizona,F,17441.64,80969.0,217.0,Personal Auto,Luxury SUV,1041.6
LX27768,Oregon,F,4202.66,74057.0,105.0,Personal Auto,SUV,632.244063
YB91420,Oregon,F,7851.35,32225.0,66.0,Personal Auto,Four-Door Car,316.8
QA45054,Arizona,F,8932.32,60909.0,112.0,Personal Auto,SUV,412.106287
CO53758,California,M,5059.99,70999.0,63.0,Corporate Auto,Four-Door Car,305.603239
CW57656,Oregon,F,11196.02,75457.0,93.0,Personal Auto,Four-Door Car,151.572213
MR22119,Oregon,M,4430.57,24059.0,112.0,Personal Auto,SUV,537.6
DI22093,California,M,10330.44,56480.0,87.0,Personal Auto,Four-Door Car,384.695536
PQ35034,Oregon,F,9918.7,37586.0,63.0,Corporate Auto,Two-Door Car,153.489143
XB30904,Arizona,M,5876.37,97026.0,73.0,Personal Auto,Two-Door Car,97.417808
VF15321,Washington,M,2734.44,54010.0,69.0,Personal Auto,Four-Door Car,331.2
LX71137,Arizona,F,3694.15,87485.0,92.0,Personal Auto,Four-Door Car,441.6
SI35064,Washington,F,9521.68,74583.0,118.0,Personal Auto,SUV,161.210468
SI26369,Oregon,M,4377.53,0.0,64.0,Personal Auto,Two-Door Car,460.8
LD69905,Arizona,M,6431.74,21238.0,95.0,Personal Auto,Four-Door Car,456.0
VY84895,Nevada,F,6722.7,0.0,93.0,Personal Auto,Four-Door Car,669.6
UA38043,California,F,2397.04,22283.0,65.0,Personal Auto,Four-Door Car,572.072106
WM46083,Arizona,M,2393.81,58237.0,63.0,Personal Auto,Two-Door Car,273.691831
GQ57207,California,F,2359.42,19864.0,63.0,Personal Auto,Four-Door Car,352.394515
CQ80529,Oregon,F,4080.82,57283.0,106.0,Personal Auto,SUV,337.95778
LN99954,Washington,M,26999.68,0.0,104.0,Personal Auto,Four-Door Car,622.88852
UF36353,Oregon,M,10914.2,71656.0,137.0,Special Auto,SUV,61.915326
IZ24763,Nevada,F,3445.86,0.0,94.0,Corporate Auto,Four-Door Car,590.626396
TU27017,California,M,6625.29,41460.0,83.0,Personal Auto,Four-Door Car,398.4
WS46887,Washington,F,20067.4,85165.0,101.0,Personal Auto,Four-Door Car,384.31404
GQ32356,Nevada,F,3871.78,0.0,111.0,Personal Auto,Four-Door Car,799.2
PZ81131,California,F,4171.3,36723.0,106.0,Personal Auto,SUV,580.091966
ZW79814,California,M,6689.02,56980.0,84.0,Personal Auto,Two-Door Car,599.000883
KV79964,Arizona,M,9009.22,32260.0,113.0,Personal Auto,Four-Door Car,601.124657
WE38399,California,M,4974.8,75644.0,65.0,Personal Auto,Two-Door Car,467.803638
MI13678,Oregon,M,2506.2,92056.0,62.0,Personal Auto,Four-Door Car,89.398794
VA63861,California,F,4967.54,28524.0,62.0,Personal Auto,Four-Door Car,297.6
EH70612,California,M,1918.12,0.0,61.0,Personal Auto,Two-Door Car,439.2
UO40726,Oregon,F,3146.04,28089.0,82.0,Personal Auto,Two-Door Car,411.856297
ZY49833,California,F,5963.17,87020.0,74.0,Personal Auto,Four-Door Car,331.116399
HZ47488,California,M,2860.75,27907.0,74.0,Personal Auto,Four-Door Car,406.439436
LP51258,Oregon,F,2857.11,91811.0,70.0,Personal Auto,Four-Door Car,333.7925
VW65573,California,M,7630.35,0.0,111.0,Special Auto,SUV,799.2
LV82913,Oregon,M,5715.79,69451.0,72.0,Corporate Auto,Four-Door Car,230.241775
OX53879,Arizona,M,5113.9,92427.0,64.0,Personal Auto,Four-Door Car,126.049033
QV76563,Arizona,F,5070.23,0.0,69.0,Personal Auto,Four-Door Car,331.2
CP27565,Oregon,M,12036.62,44428.0,104.0,Special Auto,SUV,499.2
LL56632,Oregon,F,8679.8,55842.0,109.0,Personal Auto,SUV,703.118925
ZG88784,Oregon,M,4911.46,52796.0,62.0,Corporate Auto,Four-Door Car,297.6
FO78512,California,M,17429.88,41775.0,109.0,Personal Auto,Sports Car,104.672657
TX13297,California,F,2396.22,0.0,66.0,Corporate Auto,Four-Door Car,433.160284
RS20615,California,F,5671.93,34974.0,71.0,Special Auto,Four-Door Car,315.160937
HP77890,Washington,F,14413.38,56457.0,73.0,Personal Auto,Four-Door Car,138.460771
GE45663,Arizona,F,5217.51,39854.0,66.0,Personal Auto,Two-Door Car,261.930545
UW90223,California,F,2363.3,27839.0,65.0,Personal Auto,Two-Door Car,312.0
LC58452,California,M,4655.61,88240.0,117.0,Personal Auto,SUV,561.6
WO25669,Oregon,F,35692.17,0.0,102.0,Personal Auto,SUV,1123.212014
NG59515,California,M,10248.9,52693.0,129.0,Personal Auto,SUV,619.2
AQ52711,Oregon,F,6897.51,65337.0,173.0,Personal Auto,SUV,830.4
AU23837,Oregon,F,5010.38,64014.0,63.0,Corporate Auto,Four-Door Car,295.871784
NG62780,Oregon,F,4250.28,0.0,61.0,Personal Auto,Four-Door Car,292.8
WW16329,Oregon,F,10208.93,35482.0,129.0,Corporate Auto,SUV,619.2
YN46118,Arizona,F,4961.57,20951.0,65.0,Personal Auto,Four-Door Car,312.0
CW77053,Oregon,F,4476.81,0.0,62.0,Personal Auto,Four-Door Car,297.6
LX15904,Washington,F,2755.22,39393.0,70.0,Special Auto,Four-Door Car,405.883346
IN26765,Oregon,M,8271.91,62912.0,69.0,Personal Auto,Two-Door Car,168.358644
WR55560,California,M,5927.39,33561.0,152.0,Corporate Auto,Sports Car,235.316581
JQ70222,Washington,F,8548.3,53055.0,112.0,Personal Auto,SUV,537.6
LU49168,Arizona,M,21283.64,0.0,63.0,Personal Auto,Two-Door Car,302.4
EN97874,Oregon,F,6446.71,55037.0,80.0,Corporate Auto,Four-Door Car,481.823284
IP76282,Oregon,F,4484.25,0.0,65.0,Personal Auto,Four-Door Car,463.382118
NM18924,Oregon,F,30286.69,27587.0,103.0,Corporate Auto,Sports Car,241.141192
NZ98813,California,F,13840.16,29658.0,119.0,Personal Auto,SUV,571.2
XJ65608,California,F,5391.78,63633.0,68.0,Corporate Auto,Two-Door Car,374.024077
HI71466,California,M,3847.35,23459.0,96.0,Personal Auto,Four-Door Car,185.070399
RO70057,Nevada,M,6369.26,34498.0,83.0,Personal Auto,Two-Door Car,398.4
LT77960,Arizona,F,5316.76,28559.0,66.0,Corporate Auto,Four-Door Car,427.242973
FO13691,Oregon,M,5124.22,73740.0,64.0,Personal Auto,Two-Door Car,229.272206
IP87756,Washington,M,4151.55,0.0,125.0,Personal Auto,SUV,900.0
YG37894,California,F,2594.91,25925.0,72.0,Corporate Auto,Two-Door Car,660.587577
SR24177,Nevada,M,5763.27,31725.0,76.0,Personal Auto,Two-Door Car,177.234
BS91742,Washington,M,18370.57,49659.0,234.0,Personal Auto,Luxury Car,1684.8
UJ38473,California,M,21923.12,81197.0,109.0,Personal Auto,Sports Car,94.731199
BP54465,Arizona,F,10546.66,43922.0,88.0,Personal Auto,Four-Door Car,108.701381
YY12812,Nevada,F,8388.72,87123.0,69.0,Corporate Auto,Four-Door Car,118.468275
HW61722,Oregon,F,7188.61,0.0,66.0,Personal Auto,Four-Door Car,278.574142
CE17855,Oregon,F,3238.93,68745.0,80.0,Personal Auto,Four-Door Car,473.613006
ZX50209,California,F,10960.94,29815.0,95.0,Personal Auto,Four-Door Car,76.175672
CZ84042,Oregon,F,2660.93,53333.0,66.0,Personal Auto,Two-Door Car,22.945038
SQ54906,Oregon,F,2004.35,0.0,66.0,Personal Auto,Four-Door Car,316.8
QE21030,Washington,M,15483.53,24661.0,196.0,Personal Auto,Luxury SUV,1961.162049
WP60679,Oregon,M,8940.58,95351.0,111.0,Personal Auto,Sports Car,406.48025
BZ47770,Washington,F,5083.79,62088.0,64.0,Corporate Auto,Two-Door Car,73.258034
TS76653,Nevada,F,9031.21,0.0,122.0,Personal Auto,Sports Car,650.52179
